Id;ActiveDate;EndDate;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;Heating;HeatingQC;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;GarageFinish;GarageCars;GarageArea;GarageQual;GarageCond;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;SaleType;SaleCondition;SalePrice;DateSold;MonthSold;YearSold;TotalBsmtSF;TotalLivingArea;HouseAge
1343;2018-02-25;2026-02-21;60.0;rl;0.0;9375;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;8;5;2002;2002;gable;compshg;vinylsd;vinylsd;brkface;149.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1284;gasa;1.0;1.0;sbrkr;1284;885;0;0.0;0;2;1.0;3;1;0.8;7;typ;1;0.8;attchd;2002.0;rfn;2;647;0.5;0.5;1.0;192;87;0;0;0;0;‘’;‘’;0;0;wd;normal;228500.0;2007-08-20;8;2007;1284;2169;21
1344;2018-02-25;2026-02-22;50.0;rl;57.0;7558;pave;‘’;reg;bnk;allpub;inside;gtl;crawfor;norm;norm;1fam;1.5fin;6;6;1928;1950;gable;compshg;brkface;stone;none;0.0;0.5;0.5;brktil;0.5;0.5;no;unf;0;unf;0;896;gasa;0.8;1.0;sbrkr;1172;741;0;0.0;0;1;1.0;3;1;0.5;9;typ;1;0.5;detchd;1929.0;unf;2;342;0.2;0.2;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;177000.0;2009-03-20;3;2009;896;1913;95
1345;2018-02-25;2026-02-23;60.0;rl;85.0;11103;pave;‘’;ir1;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;5;2006;2006;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;728;gasa;1.0;1.0;sbrkr;728;728;0;0.0;0;2;1.0;3;1;0.8;8;typ;1;0.5;attchd;2006.0;fin;2;440;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;new;partial;155835.0;2007-07-20;7;2007;728;1456;17
1346;2018-02-25;2026-02-24;30.0;rm;50.0;6000;pave;‘’;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;1story;4;4;1920;1950;hip;compshg;metalsd;metalsd;none;0.0;0.5;0.5;pconc;0.5;0.5;no;alq;250;unf;0;710;gasa;0.8;1.0;fusea;960;0;0;0.0;0;1;0.0;2;1;0.2;5;typ;0;‘’;detchd;1997.0;unf;1;308;0.5;0.5;1.0;0;0;168;0;0;0;‘’;‘’;0;0;wd;normal;108500.0;2007-07-20;7;2007;960;960;103
1347;2018-02-25;2026-02-25;20.0;rl;0.0;20781;pave;‘’;ir2;lvl;allpub;culdsac;gtl;nwames;posn;norm;1fam;1story;7;7;1968;2003;hip;compshg;brkface;hdboard;none;0.0;0.5;0.5;cblock;0.5;0.5;no;blq;297;rec;68;1203;gasa;0.5;1.0;sbrkr;2156;0;0;0.0;0;2;0.0;3;1;0.5;9;typ;1;0.8;attchd;1968.0;rfn;2;508;0.8;0.5;1.0;0;80;0;290;0;0;‘’;‘’;0;0;wd;normal;262500.0;2006-06-20;6;2006;1568;2156;55
1348;2018-02-25;2026-02-26;20.0;rl;93.0;15306;pave;‘’;ir1;hls;allpub;corner;gtl;timber;norm;norm;1fam;1story;8;5;2006;2007;gable;compshg;vinylsd;vinylsd;stone;100.0;0.8;0.5;pconc;1.0;0.5;0.8;glq;80;unf;0;1652;gasa;1.0;1.0;sbrkr;1776;0;0;1.0;0;2;0.0;3;1;0.8;7;typ;1;0.8;attchd;2006.0;fin;3;712;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;new;partial;283463.0;2007-05-20;5;2007;1732;1776;17
1349;2018-02-25;2026-02-27;20.0;rl;0.0;16196;pave;‘’;ir3;low;allpub;inside;gtl;sawyerw;norm;norm;1fam;1story;7;5;1998;1998;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;0.8;glq;1443;unf;0;39;gasa;1.0;1.0;sbrkr;1494;0;0;1.0;0;2;0.0;3;1;0.8;5;typ;1;0.2;attchd;1998.0;rfn;2;514;0.5;0.5;1.0;402;25;0;0;0;0;‘’;‘’;0;0;wd;normal;215000.0;2007-08-20;8;2007;1482;1494;25
1350;2018-02-25;2026-02-28;70.0;rm;50.0;5250;pave;pave;reg;lvl;allpub;inside;gtl;oldtown;norm;norm;1fam;2story;8;5;1872;1987;gable;compshg;metalsd;metalsd;none;0.0;0.5;0.8;brktil;0.5;0.2;no;lwq;259;unf;0;425;othw;0.2;0.0;sbrkr;938;1215;205;0.0;0;2;0.0;4;1;0.5;8;typ;0;‘’;‘’;0.0;‘’;0;0;‘’;‘’;1.0;0;54;20;0;0;0;‘’;‘’;0;0;wd;normal;122000.0;2008-12-20;12;2008;684;2358;151
1351;2018-02-25;2026-03-01;90.0;rl;91.0;11643;pave;‘’;reg;lvl;allpub;inside;gtl;names;artery;norm;duplex;2story;5;5;1969;1969;gable;compshg;metalsd;metalsd;brkface;368.0;0.5;0.5;cblock;0.5;0.5;no;lwq;500;unf;0;748;gasa;0.5;1.0;sbrkr;1338;1296;0;1.0;1;2;2.0;6;2;0.5;12;typ;0;‘’;detchd;1969.0;unf;4;968;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;200000.0;2009-08-20;8;2009;1248;2634;54
1352;2018-02-25;2026-03-02;60.0;rl;70.0;9247;pave;‘’;ir1;lvl;allpub;inside;gtl;names;norm;norm;1fam;2story;6;6;1962;1962;gable;compshg;hdboard;hdboard;brkface;318.0;0.5;0.5;cblock;0.5;0.5;no;rec;319;unf;0;539;gasa;1.0;1.0;sbrkr;858;858;0;0.0;0;1;1.0;4;1;0.5;8;typ;1;0.8;attchd;1962.0;fin;2;490;0.5;0.5;1.0;0;84;0;0;120;0;‘’;‘’;0;0;wd;normal;171000.0;2008-03-20;3;2008;858;1716;61
1353;2018-02-25;2026-03-03;50.0;rm;50.0;6000;pave;‘’;reg;lvl;allpub;inside;gtl;brkside;norm;norm;1fam;1.5fin;6;9;1937;2000;gable;compshg;metalsd;metalsd;none;0.0;0.8;0.5;brktil;0.5;0.5;no;unf;0;unf;0;698;gasa;0.5;1.0;sbrkr;786;390;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1999.0;unf;2;624;0.5;0.5;0.0;210;0;0;0;0;0;‘’;‘’;0;0;wd;normal;134900.0;2009-07-20;7;2009;698;1176;86
1354;2018-02-25;2026-03-04;50.0;rl;56.0;14720;pave;‘’;ir1;lvl;allpub;culdsac;gtl;noridge;norm;norm;1fam;1.5fin;8;5;1995;1996;hip;compshg;vinylsd;vinylsd;brkface;579.0;0.8;0.5;pconc;0.8;0.5;av;glq;816;unf;0;1217;gasa;1.0;1.0;sbrkr;2053;1185;0;1.0;0;2;1.0;4;1;0.8;9;typ;1;1.0;attchd;1996.0;fin;3;666;0.5;0.5;1.0;283;86;0;0;0;0;‘’;‘’;0;0;wd;normal;410000.0;2010-03-20;3;2010;2033;3238;28
1355;2018-02-25;2026-03-05;60.0;rl;0.0;10316;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;2000;2000;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;735;unf;0;257;gasa;1.0;1.0;sbrkr;992;873;0;1.0;0;2;1.0;3;1;0.8;7;typ;1;0.5;attchd;2000.0;rfn;3;839;0.5;0.5;1.0;0;184;0;0;0;0;‘’;‘’;0;0;wd;normal;235000.0;2008-06-20;6;2008;992;1865;23
1356;2018-02-25;2026-03-06;80.0;rl;102.0;10192;pave;‘’;ir1;lvl;allpub;inside;gtl;nwames;norm;norm;1fam;slvl;7;6;1968;1992;gable;compshg;metalsd;metalsd;brkface;143.0;0.5;0.5;cblock;0.5;0.5;no;unf;0;unf;0;570;gasa;0.8;1.0;sbrkr;1222;698;0;0.0;0;3;0.0;4;1;0.8;8;typ;1;0.5;attchd;1968.0;rfn;2;487;0.5;0.5;1.0;0;98;0;0;0;0;‘’;gdprv;0;0;wd;normal;170000.0;2006-09-20;9;2006;570;1920;55
1357;2018-02-25;2026-03-07;20.0;rl;0.0;9477;pave;‘’;reg;lvl;allpub;corner;gtl;names;norm;norm;1fam;1story;5;5;1966;1966;gable;compshg;hdboard;hdboard;brkface;65.0;0.5;0.5;cblock;0.5;0.5;no;rec;340;unf;0;524;gasa;0.5;1.0;sbrkr;892;0;0;0.0;0;1;0.0;3;1;0.5;5;typ;0;‘’;attchd;1966.0;rfn;1;264;0.5;0.5;1.0;0;0;0;0;0;0;‘’;gdwo;0;0;wd;normal;110000.0;2008-10-20;10;2008;864;892;57
1358;2018-02-25;2026-03-08;20.0;rl;0.0;12537;pave;‘’;ir1;lvl;allpub;culdsac;gtl;names;norm;norm;1fam;1story;5;6;1971;2008;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;cblock;0.5;0.5;no;glq;734;unf;0;344;gasa;1.0;1.0;sbrkr;1078;0;0;1.0;0;1;1.0;3;1;0.5;6;typ;1;0.2;attchd;1971.0;fin;2;500;0.5;0.5;1.0;0;0;0;0;0;0;‘’;‘’;0;0;wd;normal;149900.0;2010-04-20;4;2010;1078;1078;52
1359;2018-02-25;2026-03-09;160.0;fv;0.0;2117;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhs;2story;6;5;2000;2000;gable;compshg;metalsd;metalsd;brkface;216.0;0.8;0.5;pconc;0.8;0.5;no;glq;378;unf;0;378;gasa;1.0;1.0;sbrkr;769;804;0;0.0;0;2;1.0;3;1;0.8;5;typ;0;‘’;detchd;2000.0;unf;2;440;0.5;0.5;1.0;0;32;0;0;0;0;‘’;‘’;0;0;wd;normal;177500.0;2010-06-20;6;2010;756;1573;23
1360;2018-02-25;2026-03-10;20.0;rl;129.0;16737;pave;‘’;reg;lvl;allpub;fr3;gtl;nridght;norm;norm;1fam;1story;9;5;2004;2005;hip;compshg;vinylsd;vinylsd;brkface;66.0;0.8;0.5;pconc;1.0;0.5;av;glq;1447;unf;0;533;gasa;1.0;1.0;sbrkr;1980;0;0;1.0;0;2;0.0;3;1;1.0;8;typ;1;0.8;attchd;2004.0;fin;3;770;0.5;0.5;1.0;194;45;0;0;0;0;‘’;‘’;0;0;wd;normal;315000.0;2006-09-20;9;2006;1980;1980;19
1361;2018-02-25;2026-03-11;70.0;rl;51.0;9842;pave;‘’;reg;lvl;allpub;inside;gtl;swisu;feedr;norm;1fam;2story;5;6;1921;1998;gable;compshg;metalsd;wd sdng;none;0.0;0.5;0.5;brktil;0.5;0.2;no;unf;0;unf;0;612;gasa;1.0;1.0;sbrkr;990;1611;0;0.0;0;3;1.0;4;1;0.5;8;typ;0;‘’;builtin;1998.0;rfn;2;621;0.5;0.5;1.0;183;0;301;0;0;0;‘’;‘’;0;0;wd;normal;189000.0;2008-05-20;5;2008;612;2601;102
1362;2018-02-25;2026-03-12;20.0;rl;124.0;16158;pave;‘’;ir1;low;allpub;inside;mod;stonebr;norm;norm;1fam;1story;7;5;2005;2005;hip;compshg;vinylsd;vinylsd;stone;16.0;0.8;0.5;pconc;1.0;0.5;av;alq;1274;unf;0;256;gasa;1.0;1.0;sbrkr;1530;0;0;1.0;0;2;0.0;3;1;0.8;7;typ;1;0.8;attchd;2005.0;fin;2;430;0.5;0.5;1.0;168;36;0;0;0;0;‘’;‘’;0;0;wd;normal;260000.0;2009-06-20;6;2009;1530;1530;18
1363;2018-02-25;2026-03-13;50.0;rl;0.0;12513;pave;‘’;ir1;lvl;allpub;fr2;gtl;names;feedr;norm;1fam;1.5fin;4;4;1920;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.8;brktil;0.5;0.2;no;unf;0;unf;0;715;gasa;0.8;1.0;sbrkr;1281;457;0;0.0;0;2;0.0;4;1;0.5;7;typ;1;0.8;attchd;1920.0;unf;1;368;0.5;0.5;1.0;55;0;0;0;0;0;‘’;‘’;0;0;wd;normal;104900.0;2009-06-20;6;2009;715;1738;103
1364;2018-02-25;2026-03-14;60.0;rl;73.0;8499;pave;‘’;ir1;lvl;allpub;inside;gtl;gilbert;norm;norm;1fam;2story;6;5;2006;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;616;gasa;1.0;1.0;sbrkr;616;796;0;0.0;0;2;1.0;3;1;0.8;6;typ;1;0.8;builtin;2007.0;fin;2;432;0.5;0.5;1.0;0;36;0;0;0;0;‘’;‘’;0;0;new;partial;156932.0;2007-03-20;3;2007;616;1412;17
1365;2018-02-25;2026-03-15;160.0;fv;30.0;3180;pave;pave;reg;lvl;allpub;inside;gtl;somerst;norm;norm;twnhse;2story;7;5;2005;2005;gable;compshg;metalsd;metalsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;600;gasa;1.0;1.0;sbrkr;520;600;80;0.0;0;2;1.0;2;1;0.8;4;typ;0;‘’;detchd;2005.0;rfn;2;480;0.5;0.5;1.0;0;166;0;0;0;0;‘’;‘’;0;0;wd;abnorml;144152.0;2006-04-20;4;2006;600;1200;18
1366;2018-02-25;2026-03-16;60.0;fv;0.0;7500;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;7;5;2000;2000;gable;compshg;vinylsd;vinylsd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;glq;533;unf;0;281;gasa;1.0;1.0;sbrkr;814;860;0;1.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;2000.0;rfn;2;663;0.5;0.5;1.0;0;96;0;0;0;0;‘’;‘’;0;0;wd;normal;216000.0;2010-01-20;1;2010;814;1674;23
1367;2018-02-25;2026-03-17;60.0;rl;68.0;9179;pave;‘’;ir1;lvl;allpub;inside;gtl;collgcr;norm;norm;1fam;2story;7;5;1999;1999;gable;compshg;vinylsd;vinylsd;brkface;158.0;0.8;0.5;pconc;0.8;0.5;no;glq;633;unf;0;240;gasa;1.0;1.0;sbrkr;882;908;0;1.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;attchd;1999.0;rfn;2;588;0.5;0.5;1.0;0;88;0;0;0;0;‘’;‘’;0;0;wd;abnorml;193000.0;2008-06-20;6;2008;873;1790;24
1368;2018-02-25;2026-03-18;160.0;rm;41.0;2665;pave;‘’;reg;lvl;allpub;inside;gtl;meadowv;norm;norm;twnhse;2story;5;6;1977;1977;gable;compshg;cemntbd;cmentbd;none;0.0;0.5;0.5;pconc;0.5;0.5;no;alq;548;rec;173;36;gasa;1.0;1.0;sbrkr;925;550;0;0.0;0;2;0.0;4;1;0.5;6;typ;1;0.5;attchd;1977.0;rfn;1;336;0.5;0.5;1.0;104;26;0;0;0;0;‘’;‘’;0;0;wd;normal;127000.0;2006-07-20;7;2006;757;1475;46
1369;2018-02-25;2026-03-19;120.0;rm;0.0;4435;pave;‘’;reg;lvl;allpub;inside;gtl;collgcr;norm;norm;twnhse;1story;6;5;2003;2004;gable;compshg;vinylsd;vinylsd;brkface;170.0;0.8;0.5;pconc;0.8;0.5;av;glq;685;unf;0;163;gasa;1.0;1.0;sbrkr;848;0;0;1.0;0;1;0.0;1;1;0.8;4;typ;0;‘’;attchd;2003.0;fin;2;420;0.5;0.5;1.0;140;0;0;0;0;0;‘’;‘’;0;0;wd;normal;144000.0;2009-06-20;6;2009;848;848;20
1370;2018-02-25;2026-03-20;20.0;rl;48.0;10635;pave;‘’;ir2;lvl;allpub;fr2;gtl;collgcr;norm;norm;1fam;1story;8;5;2003;2003;hip;compshg;vinylsd;vinylsd;brkface;171.0;0.8;0.5;pconc;0.8;0.5;av;blq;370;glq;972;315;gasa;1.0;1.0;sbrkr;1668;0;0;1.0;0;2;0.0;3;1;0.8;8;typ;1;0.5;attchd;2003.0;fin;2;502;0.5;0.5;1.0;0;262;0;0;0;0;‘’;‘’;0;0;wd;normal;232000.0;2010-05-20;5;2010;1657;1668;20
1371;2018-02-25;2026-03-21;50.0;rl;90.0;5400;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;artery;norm;1fam;1.5fin;4;6;1920;1950;gable;compshg;cblock;cblock;none;0.0;0.2;0.5;pconc;0.5;0.5;no;alq;315;rec;105;420;gasa;1.0;1.0;sbrkr;840;534;0;0.0;0;1;0.0;2;1;0.5;6;typ;0;‘’;detchd;1967.0;fin;1;338;0.5;0.5;1.0;0;0;198;0;0;0;‘’;‘’;0;0;wd;normal;105000.0;2009-10-20;10;2009;840;1374;103
1372;2018-02-25;2026-03-22;80.0;rl;80.0;9600;pave;‘’;reg;lvl;allpub;inside;gtl;names;norm;norm;1fam;slvl;6;6;1955;1996;hip;compshg;asbshng;asbshng;none;0.0;0.5;0.5;cblock;0.5;0.5;av;blq;831;unf;0;161;gasa;0.8;1.0;sbrkr;1661;0;0;1.0;0;1;0.0;3;1;0.8;8;typ;1;0.5;builtin;1955.0;rfn;1;377;0.5;0.5;1.0;0;28;0;0;178;0;‘’;mnprv;0;0;wd;normal;165500.0;2008-10-20;10;2008;992;1661;68
1373;2018-02-25;2026-03-23;60.0;rl;75.0;9750;pave;‘’;reg;lvl;allpub;corner;gtl;collgcr;norm;norm;1fam;2story;7;6;1998;1998;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;av;glq;975;unf;0;133;gasa;1.0;1.0;sbrkr;1108;989;0;1.0;0;2;1.0;3;1;0.8;8;typ;1;0.5;detchd;1998.0;rfn;2;583;0.5;0.5;1.0;253;170;0;0;0;0;‘’;‘’;0;0;wd;normal;274300.0;2006-06-20;6;2006;1108;2097;25
1374;2018-02-25;2026-03-24;20.0;rl;0.0;11400;pave;‘’;reg;lvl;allpub;inside;gtl;noridge;norm;norm;1fam;1story;10;5;2001;2002;hip;compshg;vinylsd;vinylsd;brkface;705.0;1.0;0.5;pconc;1.0;0.5;0.8;glq;1282;unf;0;1351;gasa;1.0;1.0;sbrkr;2633;0;0;1.0;0;2;1.0;2;1;1.0;8;typ;2;0.8;attchd;2001.0;rfn;3;804;0.5;0.5;1.0;314;140;0;0;0;0;‘’;‘’;0;0;wd;normal;466500.0;2007-03-20;3;2007;2633;2633;22
1375;2018-02-25;2026-03-25;60.0;fv;85.0;10625;pave;‘’;reg;lvl;allpub;inside;gtl;somerst;norm;norm;1fam;2story;7;5;2005;2005;gable;compshg;cemntbd;cmentbd;none;0.0;0.8;0.5;pconc;0.8;0.5;no;unf;0;unf;0;1026;gasa;1.0;1.0;sbrkr;1026;932;0;0.0;0;2;1.0;3;1;0.8;9;typ;1;0.8;attchd;2005.0;fin;3;936;0.5;0.5;1.0;154;210;0;0;0;0;‘’;‘’;0;0;wd;normal;250000.0;2008-07-20;7;2008;1026;1958;18
1376;2018-02-25;2026-03-26;20.0;rl;89.0;10991;pave;‘’;ir1;hls;allpub;inside;gtl;timber;norm;norm;1fam;1story;8;5;2007;2007;gable;compshg;vinylsd;vinylsd;brkface;80.0;0.8;0.5;pconc;0.8;0.5;0.8;unf;0;unf;0;1571;gasa;1.0;1.0;sbrkr;1571;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;1;0.8;attchd;2007.0;fin;3;722;0.5;0.5;1.0;100;36;0;0;0;0;‘’;‘’;0;0;new;partial;239000.0;2007-12-20;12;2007;1571;1571;16
1377;2018-02-25;2026-03-27;30.0;rl;52.0;6292;pave;‘’;reg;bnk;allpub;inside;gtl;swisu;norm;norm;1fam;1story;6;5;1930;1950;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;brktil;0.8;0.5;mn;rec;384;unf;0;384;gasa;0.5;0.0;sbrkr;790;0;0;0.0;0;1;0.0;2;1;0.5;4;typ;0;‘’;detchd;1925.0;unf;1;160;0.2;0.5;1.0;0;141;0;0;0;0;‘’;‘’;0;0;wd;normal;91000.0;2008-04-20;4;2008;768;790;93
1378;2018-02-25;2026-03-28;50.0;rl;60.0;10998;pave;grvl;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1.5fin;5;5;1941;1960;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;cblock;0.5;0.5;no;lwq;408;blq;420;156;gasa;1.0;1.0;sbrkr;984;620;0;0.0;0;2;0.0;3;1;0.5;6;min2;0;‘’;detchd;1977.0;unf;2;660;0.5;0.5;1.0;0;68;0;0;0;0;‘’;‘’;0;0;wd;normal;117000.0;2009-07-20;7;2009;984;1604;82
1379;2018-02-25;2026-03-29;160.0;rm;21.0;1953;pave;‘’;reg;lvl;allpub;inside;gtl;brdale;norm;norm;twnhs;2story;6;5;1973;1973;gable;compshg;hdboard;hdboard;brkface;408.0;0.5;0.5;cblock;0.5;0.2;no;blq;309;unf;0;174;gasa;0.5;1.0;sbrkr;483;504;0;0.0;0;1;1.0;2;1;0.5;5;typ;0;‘’;detchd;1973.0;unf;1;264;0.5;0.5;1.0;72;0;0;0;0;0;‘’;‘’;0;0;wd;normal;83000.0;2006-06-20;6;2006;483;987;50
1380;2018-02-25;2026-03-30;80.0;rl;73.0;9735;pave;‘’;reg;lvl;allpub;inside;gtl;timber;norm;norm;1fam;slvl;5;5;2006;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.5;pconc;0.8;0.5;no;unf;0;unf;0;384;gasa;0.8;1.0;‘’;754;640;0;0.0;0;2;1.0;3;1;0.8;7;typ;0;‘’;builtin;2007.0;fin;2;400;0.5;0.5;1.0;100;0;0;0;0;0;‘’;‘’;0;0;wd;normal;167500.0;2008-05-20;5;2008;384;1394;17
1381;2018-02-25;2026-03-31;30.0;rl;45.0;8212;pave;grvl;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1story;3;3;1914;1950;gable;compshg;stucco;stucco;none;0.0;0.5;0.2;brktil;0.5;0.2;no;rec;203;unf;0;661;gasa;0.5;0.0;fusef;864;0;0;1.0;0;1;0.0;2;1;0.5;5;typ;0;‘’;detchd;1938.0;unf;1;200;0.5;0.2;1.0;0;0;96;0;0;0;‘’;‘’;0;0;wd;normal;58500.0;2010-06-20;6;2010;864;864;109
1382;2018-02-25;2026-04-01;20.0;rl;0.0;12925;pave;‘’;ir1;lvl;allpub;corner;gtl;names;norm;norm;1fam;1story;6;7;1970;1970;gable;compshg;brkface;plywood;none;0.0;0.5;0.5;cblock;0.5;0.5;mn;blq;865;unf;0;340;gasa;1.0;1.0;sbrkr;2117;0;0;0.0;0;2;1.0;4;1;0.5;7;typ;2;0.8;attchd;1970.0;fin;2;550;0.5;0.5;1.0;0;42;0;0;0;0;‘’;‘’;0;0;wd;normal;237500.0;2008-05-20;5;2008;1205;2117;53
1383;2018-02-25;2026-04-02;70.0;rm;60.0;7200;pave;‘’;reg;lvl;allpub;corner;gtl;oldtown;norm;norm;1fam;2story;7;7;1920;1950;hip;compshg;wd sdng;wd sdng;none;0.0;0.5;0.5;brktil;0.2;0.5;no;unf;0;unf;0;596;gasa;1.0;1.0;sbrkr;998;764;0;1.0;0;1;1.0;4;1;0.8;8;typ;0;‘’;detchd;1989.0;unf;2;576;0.5;0.5;0.0;36;0;221;0;0;0;‘’;‘’;0;0;wd;normal;157000.0;2006-10-20;10;2006;596;1762;103
1384;2018-02-25;2026-04-03;30.0;rl;0.0;25339;pave;‘’;reg;lvl;allpub;inside;gtl;sawyer;norm;norm;1fam;1story;5;7;1918;2007;gable;compshg;wd sdng;wd sdng;none;0.0;0.5;0.8;brktil;0.5;0.5;no;unf;0;unf;0;816;gasa;1.0;1.0;sbrkr;1416;0;0;0.0;0;2;0.0;3;1;0.8;7;typ;0;‘’;attchd;2007.0;unf;2;576;0.5;0.5;0.0;0;0;112;0;0;0;‘’;‘’;0;0;wd;normal;112000.0;2007-08-20;8;2007;816;1416;105
1385;2018-02-25;2026-04-04;50.0;rl;60.0;9060;pave;‘’;reg;lvl;allpub;inside;gtl;edwards;norm;norm;1fam;1.5fin;6;5;1939;1950;gable;compshg;wdshing;wd shng;none;0.0;0.5;0.5;brktil;0.5;0.5;mn;rec;204;unf;0;356;gasa;0.5;1.0;sbrkr;698;560;0;0.0;0;1;0.0;2;1;0.5;6;typ;0;‘’;detchd;1939.0;unf;1;280;0.5;0.5;0.5;0;0;0;0;0;0;‘’;mnprv;0;0;wd;normal;105000.0;2009-10-20;10;2009;560;1258;84
1386;2018-02-25;2026-04-05;50.0;rm;40.0;5436;pave;‘’;reg;lvl;allpub;inside;gtl;idotrr;norm;norm;1fam;1.5fin;4;8;1922;2007;gable;compshg;vinylsd;vinylsd;none;0.0;0.5;0.8;brktil;0.5;0.5;no;blq;735;unf;0;61;gasa;0.8;1.0;sbrkr;796;358;0;1.0;0;1;0.0;3;1;0.8;7;typ;0;‘’;detchd;1922.0;unf;1;240;0.5;0.5;0.0;0;96;0;0;0;0;‘’;mnprv;0;0;wd;normal;125500.0;2010-05-20;5;2010;796;1154;101
1387;2018-02-25;2026-04-06;60.0;rl;80.0;16692;pave;‘’;ir1;lvl;allpub;inside;gtl;nwames;rran;norm;1fam;2story;7;5;1978;1978;gable;compshg;plywood;plywood;brkface;184.0;0.5;0.5;cblock;0.8;0.5;no;blq;790;lwq;469;133;gasa;0.5;1.0;sbrkr;1392;1392;0;1.0;0;3;1.0;5;1;0.8;12;typ;2;0.5;attchd;1978.0;rfn;2;564;0.5;0.5;1.0;0;112;0;0;440;519;0.2;mnprv;tenc;2000;wd;normal;250000.0;2006-07-20;7;2006;1392;2784;45
1388;2018-02-25;2026-04-07;50.0;rm;60.0;8520;pave;grvl;reg;lvl;allpub;inside;gtl;oldtown;artery;norm;1fam;1.5fin;6;7;1916;1950;gable;compshg;stucco;stucco;none;0.0;0.5;0.8;brktil;0.5;0.5;no;rec;168;lwq;546;0;gasw;0.5;0.0;sbrkr;1664;862;0;0.0;0;2;0.0;5;1;0.8;10;typ;1;0.8;detchd;1916.0;unf;1;216;0.5;0.5;1.0;88;15;0;0;0;0;‘’;gdwo;0;0;cwd;family;136000.0;2007-08-20;8;2007;714;2526;107
1389;2018-02-25;2026-04-08;20.0;rl;42.0;14892;pave;‘’;ir1;hls;allpub;culdsac;gtl;gilbert;norm;norm;1fam;1story;9;5;2006;2007;gable;compshg;vinylsd;vinylsd;stone;160.0;1.0;0.5;pconc;1.0;0.5;0.8;glq;1320;unf;0;426;gasa;1.0;1.0;sbrkr;1746;0;0;1.0;0;2;0.0;3;1;1.0;7;typ;2;0.8;attchd;2006.0;fin;3;758;0.5;0.5;1.0;201;39;0;0;0;0;‘’;‘’;0;0;wd;normal;377500.0;2009-10-20;10;2009;1746;1746;17
